Filename,Max,Min,Sum,Mean,StdDev
"y8_r1291_c0.ome.tif",0,33122,2.37174e+09,2261.86,5105.2
"y4_r1960_c1.ome.tif",0,3,75818,0.0723057,0.341453
"y2_r1657_c0.ome.tif",0,34,1.58345e+06,1.5101,3.43669
"y4_r1772_c0.ome.tif",0,9208,1.86888e+08,178.231,556.301
"y8_r1453_c0.ome.tif",0,27784,2.31565e+09,2208.38,4582.27
"y6_r743_c1.ome.tif",0,16,171507,0.163562,0.664702
"y4_r1934_c0.ome.tif",0,5292,1.07018e+08,102.06,285.119
"y1_r884_c0.ome.tif",0,23295,4.13379e+08,394.229,1279.28
"y6_r555_c0.ome.tif",0,55,914576,0.872208,3.5969
"y1_r991_c1.ome.tif",0,34196,8.6528e+07,82.5196,667.496
"y8_r1372_c0.ome.tif",0,30479,1.86724e+09,1780.73,4066.66
"y6_r662_c1.ome.tif",0,22,301641,0.287667,1.13397
"y4_r2059_c1.ome.tif",0,65532,1.01141e+09,964.559,4474.9
"y1_r1189_c1.ome.tif",0,19421,3.11425e+08,296.998,1069.5
"y6_r474_c0.ome.tif",0,34,415093,0.395864,1.71191
"y4_r1853_c0.ome.tif",0,6610,1.02171e+08,97.4375,376.877
"y9_r2315_c1.ome.tif",0,65514,2.43739e+09,2324.47,6163.3
"y8_r1560_c1.ome.tif",0,16842,4.78908e+08,456.722,1027.55
"y4_r1691_c0.ome.tif",0,61,1.03226e+06,0.984435,3.73671
"y8_r1534_c0.ome.tif",0,31243,2.45038e+09,2336.86,4907.63
"y6_r636_c0.ome.tif",0,54,242887,0.231635,1.65512
"y1_r965_c0.ome.tif",0,40169,6.95499e+08,663.279,1990.4
"y9_r2442_c0.ome.tif",0,62328,2.52173e+09,2404.91,6700.56
"y4_r2186_c0.ome.tif",0,10778,1.43824e+08,137.161,599.203
"y1_r1110_c1.ome.tif",0,22954,5.88104e+08,560.86,1786.28
"y0_r221_c0.ome.tif",0,32,690937,0.658929,1.89518
"y1_r919_c1.ome.tif",0,17324,2.09514e+07,19.9808,234.309
"y8_r1326_c1.ome.tif",0,34612,1.76167e+09,1680.06,3474.38
"y4_r1807_c1.ome.tif",0,3,75724,0.072216,0.341913
"y5_r448_c0.ome.tif",0,102,250893,0.23927,2.17274
"y0_r32_c0.ome.tif",0,27,1.13436e+06,1.08181,2.33169
"y4_r2267_c0.ome.tif",0,6739,1.13964e+08,108.685,425.505
"y9_r2523_c0.ome.tif",0,63758,2.96421e+09,2826.89,7337.72
"y4_r1726_c1.ome.tif",0,3,41309,0.0393953,0.248507
"y0_r302_c0.ome.tif",0,86,1.01206e+06,0.965175,2.76619
"y1_r1003_c0.ome.tif",0,20379,4.41451e+08,421.001,1392
"y0_r140_c0.ome.tif",0,34,721720,0.688286,1.82857
"y8_r1407_c1.ome.tif",0,22143,7.53767e+08,718.848,1712.78
"y6_r509_c1.ome.tif",0,16,194596,0.185581,0.732467
"y1_r838_c1.ome.tif",0,65042,8.51428e+07,81.1985,693.355
"y0_r5_c0.ome.tif",0,56,715458,0.682314,2.3938
"y9_r2361_c0.ome.tif",0,65535,2.09739e+09,2000.23,6404.83
"y5_r393_c1.ome.tif",0,36,712925,0.679898,2.15943
"y1_r1111_c0.ome.tif",0,1746,7.61001e+07,72.5747,156.797
"y8_r1353_c1.ome.tif",0,17246,3.13519e+08,298.995,923.077
"y4_r1834_c1.ome.tif",0,3,21092,0.0201149,0.178547
"y8_r1515_c1.ome.tif",0,26742,1.52419e+09,1453.58,3038.77
"y4_r1808_c0.ome.tif",0,5686,1.41452e+08,134.899,413.581
"y6_r617_c1.ome.tif",0,24,396826,0.378443,1.38694
"y8_r1327_c0.ome.tif",0,44340,8.54806e+08,815.207,3198.73
"y1_r946_c1.ome.tif",0,23644,2.40788e+07,22.9633,233.96
"y4_r1727_c0.ome.tif",0,6498,9.09325e+07,86.72,349.713
"y8_r1434_c1.ome.tif",0,21991,1.31692e+09,1255.91,2591.74
"y1_r865_c1.ome.tif",0,15570,1.22144e+07,11.6486,152.771
"y4_r1915_c1.ome.tif",0,3,85632,0.081665,0.358276
"y6_r536_c1.ome.tif",0,22,287189,0.273885,1.03973
"y9_r2550_c0.ome.tif",0,65535,2.35168e+09,2242.74,6293.5
"y8_r1272_c1.ome.tif",0,33756,1.78626e+09,1703.51,3520.84
"y4_r1753_c1.ome.tif",0,65529,3.28334e+08,313.124,2121.61
"y2_r1638_c1.ome.tif",0,46,3.12072e+06,2.97615,5.8054
"y5_r394_c0.ome.tif",0,164,812245,0.774617,2.7988
"y1_r839_c0.ome.tif",0,59402,4.21217e+08,401.704,1642.5
"y1_r1030_c0.ome.tif",0,21849,4.08647e+08,389.716,1235.12
"y8_r1408_c0.ome.tif",0,30966,2.7486e+09,2621.27,5250.26
"y6_r663_c0.ome.tif",0,49,387125,0.369191,2.3515
"y4_r2248_c1.ome.tif",0,55238,2.9281e+08,279.246,1170.15
"y1_r992_c0.ome.tif",0,17674,4.72938e+08,451.028,1287.21
"y9_r2504_c1.ome.tif",0,51210,8.40094e+08,801.176,2596.43
"y9_r2316_c0.ome.tif",0,65535,3.1442e+09,2998.54,8253.37
"y8_r1561_c0.ome.tif",0,37397,2.4848e+09,2369.69,4969.94
"y0_r121_c1.ome.tif",0,26,508166,0.484625,2.24656
"y4_r1880_c0.ome.tif",0,9307,1.91804e+08,182.919,550.867
"y9_r2342_c1.ome.tif",0,37415,7.30693e+08,696.843,2221.9
"y4_r2086_c1.ome.tif",0,3,44296,0.042244,0.231811
"y6_r744_c0.ome.tif",0,57,626571,0.597545,2.50692
"y5_r429_c1.ome.tif",0,30,400782,0.382215,1.32987
"y0_r13_c1.ome.tif",0,28,1.69246e+06,1.61406,4.24785
"y0_r202_c1.ome.tif",0,52,970381,0.925427,4.00518
"y6_r770_c1.ome.tif",0,12,28966,0.0276241,0.23579
"y8_r1480_c0.ome.tif",0,32500,3.17552e+09,3028.41,5980.58
"y4_r2167_c1.ome.tif",0,65529,1.02648e+09,978.926,4824.83
"y6_r582_c0.ome.tif",0,47,699635,0.667224,2.45614
"y4_r1961_c0.ome.tif",0,8499,1.70902e+08,162.985,496.445
"y9_r2423_c1.ome.tif",0,53406,1.12036e+09,1068.46,3504.12
"y4_r1682_c0.ome.tif",0,40,1.23021e+06,1.17322,3.35735
"y4_r1870_c1.ome.tif",0,3,67805,0.0646639,0.325514
"y6_r491_c1.ome.tif",0,35,205776,0.196243,0.910571
"y1_r956_c0.ome.tif",0,59332,7.83551e+08,747.253,2466.55
"y6_r627_c0.ome.tif",0,54,317382,0.302679,1.89805
"y8_r1525_c0.ome.tif",0,26904,2.95683e+09,2819.86,5511.6
"y8_r1551_c1.ome.tif",0,23462,1.4204e+09,1354.6,2749.24
"y4_r1844_c0.ome.tif",0,13802,1.64355e+08,156.742,717.109
"y9_r2306_c1.ome.tif",0,60836,2.46181e+08,234.777,1103.99
"y1_r982_c1.ome.tif",0,11107,3.47563e+07,33.1462,260.61
"y8_r1363_c0.ome.tif",0,32006,2.97422e+09,2836.44,5695
"y6_r653_c1.ome.tif",0,36,83939,0.0800505,0.438281
"y2_r1593_c1.ome.tif",0,65,2.26862e+06,2.16353,4.81672
"y1_r1099_c1.ome.tif",0,18199,4.1451e+08,395.307,1041.5
"y8_r1470_c1.ome.tif",0,24623,1.38473e+09,1320.58,2761.23
"y2_r1648_c0.ome.tif",0,54,3.28138e+06,3.12937,6.85399
"y4_r1763_c0.ome.tif",0,9637,1.086e+08,103.569,457.85
"y6_r572_c1.ome.tif",0,10,15444,0.0147285,0.161386
"y8_r1282_c0.ome.tif",0,34846,2.52121e+09,2404.41,4967.04
"y4_r1951_c1.ome.tif",0,65529,6.36292e+08,606.815,3502.55
"y6_r708_c0.ome.tif",0,46,186837,0.178182,1.46148
"y6_r546_c0.ome.tif",0,36,141458,0.134905,0.980773
"y4_r1925_c0.ome.tif",0,4445,4.30169e+07,41.0242,171.237
"y1_r875_c0.ome.tif",0,20571,4.45001e+08,424.386,1050.02
"y8_r1444_c0.ome.tif",0,34987,3.17304e+09,3026.04,5835.08
"y6_r734_c1.ome.tif",0,12,101884,0.0971642,0.455307
"y2_r1674_c1.ome.tif",0,15,269669,0.257176,0.864939
"y1_r829_c1.ome.tif",0,65366,3.85165e+08,367.322,1815.51
"y1_r1020_c1.ome.tif",0,16530,2.04207e+07,19.4747,223.953
"y0_r131_c0.ome.tif",0,30,1.29497e+06,1.23498,2.76705
"y5_r384_c1.ome.tif",0,33,272847,0.260207,0.969664
"y4_r2096_c0.ome.tif",0,6325,1.44184e+08,137.504,418.578
"y9_r2352_c0.ome.tif",0,65535,2.51281e+09,2396.4,6974.85
"y9_r2540_c1.ome.tif",0,44727,6.22647e+08,593.802,1971.98
"y4_r2258_c0.ome.tif",0,11306,1.68044e+08,160.259,581.775
"y9_r2514_c0.ome.tif",0,65535,2.16127e+09,2061.15,6279.13
"y4_r1717_c1.ome.tif",0,65535,5.10981e+08,487.309,2782.9
"y0_r212_c0.ome.tif",0,37,873852,0.83337,2.46787
"y1_r1101_c1.ome.tif",0,29066,4.35215e+08,415.053,1396.3
"y9_r2433_c0.ome.tif",0,65535,2.92405e+09,2788.59,7721.73
"y4_r2177_c0.ome.tif",0,9836,1.00228e+08,95.5849,397.193
"y5_r465_c1.ome.tif",0,9,42804,0.0408211,0.272345
"y6_r780_c0.ome.tif",0,45,312526,0.298048,2.06559
"y0_r23_c0.ome.tif",0,67,809682,0.772173,3.384
"y8_r1317_c1.ome.tif",0,29654,6.3094e+08,601.711,1785.95
"y5_r439_c0.ome.tif",0,56,871600,0.831223,2.83192
"y4_r1690_c1.ome.tif",0,59,427120,0.407333,2.34795
"y6_r635_c1.ome.tif",0,23,347747,0.331637,1.12399
"y8_r1345_c0.ome.tif",0,37970,1.81311e+09,1729.12,4186.41
"y1_r964_c1.ome.tif",0,21655,3.08143e+07,29.3868,309.082
"y8_r1533_c1.ome.tif",0,29136,1.18199e+09,1127.23,2545.32
"y4_r1826_c0.ome.tif",0,9216,1.70329e+08,162.439,566.126
"y6_r473_c1.ome.tif",0,20,224564,0.214161,0.918754
"y0_r299_c1.ome.tif",0,12,14489,0.0138178,0.134123
"y4_r1852_c1.ome.tif",0,65501,1.37367e+09,1310.03,4759.05
"y8_r1371_c1.ome.tif",0,22502,6.83277e+08,651.624,1718.71
"y8_r1507_c0.ome.tif",0,27631,2.3753e+09,2265.26,4673.21
"y1_r938_c0.ome.tif",0,51578,3.83549e+08,365.781,1786.4
"y6_r609_c0.ome.tif",0,61,779222,0.743124,3.0373
"y4_r1771_c1.ome.tif",0,3,56180,0.0535774,0.295439
"y2_r1656_c1.ome.tif",0,16,267670,0.25527,0.830202
"y8_r1290_c1.ome.tif",0,28968,1.39483e+09,1330.21,2777.27
"y8_r1426_c0.ome.tif",0,38179,2.66337e+09,2539.99,5857.16
"y6_r716_c1.ome.tif",0,51,245924,0.234531,0.942442
"y6_r528_c0.ome.tif",0,61,887420,0.84631,3.25053
"y4_r1907_c0.ome.tif",0,6646,8.52963e+07,81.3449,325.417
"y1_r857_c0.ome.tif",0,19020,3.4353e+08,327.616,1114.43
"y1_r883_c1.ome.tif",0,14281,9.25434e+07,88.2562,430.643
"y4_r1933_c1.ome.tif",0,3,87514,0.0834599,0.363801
"y6_r554_c1.ome.tif",0,12,88698,0.084589,0.41423
"y8_r1264_c0.ome.tif",0,26032,2.08604e+09,1989.4,4199.94
"y8_r1452_c1.ome.tif",0,22870,1.16503e+09,1111.06,2399.2
"y4_r1745_c0.ome.tif",0,5905,1.67837e+08,160.062,453.614
"y1_r1210_c0.ome.tif",0,1519,5.82972e+07,55.5965,122.816
"y9_r2360_c1.ome.tif",0,64568,5.59494e+08,533.575,1923.86
"y0_r4_c1.ome.tif",0,25,1.25566e+06,1.19749,3.48742
"y1_r1002_c1.ome.tif",0,43909,5.49681e+08,524.217,1461.97
"y0_r113_c0.ome.tif",0,35,1.38429e+06,1.32016,3.07502
"y0_r301_c1.ome.tif",0,24,58705,0.0559855,0.47027
"y9_r2522_c1.ome.tif",0,52636,6.58443e+08,627.941,2467.35
"y6_r681_c0.ome.tif",0,31,315027,0.300433,1.84193
"y4_r2266_c1.ome.tif",0,3,117609,0.112161,0.444837
"y4_r2078_c0.ome.tif",0,9320,2.41709e+08,230.512,702.489
"y9_r2334_c0.ome.tif",0,65535,2.46025e+09,2346.28,6843.95
"y0_r220_c1.ome.tif",0,27,1.52562e+06,1.45495,3.71969
"y4_r2185_c1.ome.tif",0,3,6593,0.00628757,0.090991
"y9_r2441_c1.ome.tif",0,42623,9.22997e+08,880.239,2573.29
"y0_r31_c1.ome.tif",0,63,878096,0.837418,3.97748
"y6_r762_c0.ome.tif",0,41,506320,0.482864,1.95151
"y9_r2415_c0.ome.tif",0,64437,1.96555e+09,1874.5,5683.17
"y4_r2159_c0.ome.tif",0,11913,2.08431e+08,198.775,614.816
"y5_r447_c1.ome.tif",0,16,292908,0.279339,0.89341
"y8_r1381_c0.ome.tif",0,31899,1.98484e+09,1892.89,3954.76
"y6_r671_c1.ome.tif",0,20,218369,0.208253,0.807686
"y6_r483_c0.ome.tif",0,37,100370,0.0957203,0.983613
"y4_r2068_c1.ome.tif",0,3,74839,0.071372,0.33586
"y1_r1198_c1.ome.tif",0,17692,4.42613e+08,422.109,1174.32
"y9_r2324_c1.ome.tif",0,65534,1.33288e+09,1271.13,4934.27
"y4_r1862_c0.ome.tif",0,4669,8.41782e+07,80.2786,264.946
"y0_r103_c1.ome.tif",0,18,753856,0.718933,2.48338
"y8_r1543_c0.ome.tif",0,24545,2.24776e+09,2143.63,4315.15
"y6_r645_c0.ome.tif",0,57,665464,0.634636,2.67516
"y1_r974_c0.ome.tif",0,22617,5.79288e+08,552.452,1332.69
"y8_r1462_c0.ome.tif",0,35592,2.5331e+09,2415.75,5612
"y6_r752_c1.ome.tif",0,19,269746,0.25725,0.932751
"y9_r2405_c1.ome.tif",0,53841,5.35805e+08,510.983,2137.36
"y4_r1943_c0.ome.tif",0,4190,1.40309e+08,133.809,331.461
"y1_r893_c0.ome.tif",0,34991,8.36051e+08,797.321,2464.04
"y4_r2149_c1.ome.tif",0,3,74208,0.0707703,0.337657
"y6_r564_c0.ome.tif",0,31,370617,0.353448,1.80895
"y6_r726_c0.ome.tif",0,35,216006,0.205999,1.1931
"y2_r1666_c0.ome.tif",0,81,1.44843e+06,1.38133,3.2556
"y4_r1781_c0.ome.tif",0,4218,1.33668e+08,127.476,325.32
"y6_r590_c1.ome.tif",0,11,40840,0.0389481,0.276988
"y1_r1200_c1.ome.tif",0,18869,3.08717e+08,294.415,922.139
"y0_r311_c0.ome.tif",0,29,335065,0.319543,1.25698
"y1_r1012_c0.ome.tif",0,17541,4.49796e+08,428.959,1254.46
"y4_r1735_c1.ome.tif",0,3,53017,0.050561,0.264993
"y8_r1254_c1.ome.tif",0,24185,1.09424e+09,1043.55,2167.95
"y9_r2532_c0.ome.tif",0,65535,4.30853e+08,410.893,3172.41
"y4_r2276_c0.ome.tif",0,3866,1.45701e+08,138.951,336.289
"y9_r2370_c0.ome.tif",0,65535,2.99742e+09,2858.56,7555.96
"y6_r518_c1.ome.tif",0,18,109355,0.104289,0.56505
"y1_r847_c1.ome.tif",0,36621,5.53687e+07,52.8037,424.042
"y4_r1709_c0.ome.tif",0,11520,1.84005e+08,175.481,615.777
"y8_r1416_c1.ome.tif",0,22788,1.18314e+09,1128.33,2369.62
"y0_r41_c0.ome.tif",0,33,1.27799e+06,1.21878,2.75523
"y4_r1816_c1.ome.tif",0,65525,9.32777e+08,889.565,4197.66
"y5_r457_c0.ome.tif",0,126,757082,0.72201,5.20831
"y8_r1335_c1.ome.tif",0,23706,1.50533e+09,1435.6,2875.7
"y4_r2195_c0.ome.tif",0,7329,1.45297e+08,138.566,437.353
"y9_r2451_c0.ome.tif",0,65535,2.68599e+09,2561.56,7405.48
"y1_r928_c1.ome.tif",0,29624,1.96835e+08,187.716,917.965
"y8_r1309_c0.ome.tif",0,28231,1.86715e+09,1780.66,3912.77
"y0_r230_c0.ome.tif",0,52,1.18005e+06,1.12538,3.18212
"y4_r1798_c0.ome.tif",0,6801,1.41528e+08,134.972,421.211
"y4_r1986_c1.ome.tif",0,65517,1.63811e+09,1562.22,5575.91
"y5_r421_c1.ome.tif",0,31,174393,0.166314,0.850478
"y4_r2133_c0.ome.tif",0,10793,1.08577e+08,103.547,465.651
"y6_r769_c1.ome.tif",0,13,85434,0.0814762,0.412758
"y8_r1479_c0.ome.tif",0,44144,2.47591e+09,2361.21,5253.19
"y4_r1879_c0.ome.tif",0,8593,1.77196e+08,168.987,546.778
"y8_r1586_c1.ome.tif",0,25032,6.70827e+08,639.75,1657.7
"y8_r1398_c0.ome.tif",0,38640,3.32876e+08,317.456,1897.76
"y6_r688_c1.ome.tif",0,17,143650,0.136995,0.671282
"y4_r2214_c0.ome.tif",0,7585,1.60229e+08,152.806,462.977
"y4_r2240_c1.ome.tif",0,54882,1.00928e+09,962.521,3042.71
"y4_r2052_c0.ome.tif",0,7283,1.5826e+08,150.929,465.035
"y1_r1182_c0.ome.tif",0,1473,6.11107e+07,58.2797,134.692
"y0_r84_c1.ome.tif",0,21,159557,0.152165,1.24749
"y1_r1136_c1.ome.tif",0,23493,4.68191e+08,446.502,1553.19
"y4_r2006_c1.ome.tif",0,65480,9.04724e+08,862.812,3517.44
"y0_r247_c0.ome.tif",0,39,1.30954e+06,1.24887,3.25952
"y4_r1800_c0.ome.tif",0,11773,1.1781e+08,112.353,488.651
"y9_r2468_c0.ome.tif",0,63094,1.54804e+09,1476.32,5079.23
"y0_r58_c0.ome.tif",0,33,1.46439e+06,1.39655,3.25507
"y9_r2494_c1.ome.tif",0,51554,1.86999e+09,1783.36,4420.46
"y1_r912_c0.ome.tif",0,45839,3.99486e+08,380.979,1621.71
"y0_r273_c1.ome.tif",0,16,227544,0.217003,0.760624
"y8_r1400_c0.ome.tif",0,30274,2.29693e+09,2190.52,4709.6
"y1_r1029_c0.ome.tif",0,47498,6.33928e+08,604.561,2351.47
"y1_r831_c0.ome.tif",0,43833,4.35088e+08,414.932,1940.73
"y1_r1217_c1.ome.tif",0,15289,4.73951e+08,451.995,1107.09
"y6_r502_c0.ome.tif",0,29,449454,0.428633,1.50542
"y0_r328_c0.ome.tif",0,37,84996,0.0810585,0.751886
"y9_r2549_c0.ome.tif",0,63146,2.4266e+09,2314.19,6554.96
"y2_r1630_c1.ome.tif",0,52,1.19558e+06,1.14019,2.8587
"y0_r192_c1.ome.tif",0,25,1.34342e+06,1.28119,3.50092
"y9_r2387_c0.ome.tif",0,63183,2.80228e+09,2672.46,7125.8
"y9_r2575_c1.ome.tif",0,65520,1.61598e+09,1541.12,4907.04
"y2_r1604_c0.ome.tif",0,16,1.22408e+06,1.16738,2.36944
"y0_r166_c0.ome.tif",0,31,774851,0.738955,2.21886
"y1_r1055_c1.ome.tif",0,49336,3.96064e+08,377.716,1708.78
"y0_r354_c1.ome.tif",0,550,2.49644e+06,2.38079,8.12571
"y6_r779_c0.ome.tif",0,51,485323,0.46284,2.19081
"y0_r48_c1.ome.tif",0,26,1.11618e+06,1.06447,3.1935
"y1_r902_c1.ome.tif",0,36759,1.2549e+08,119.676,755.265
"y9_r2296_c1.ome.tif",0,51559,1.52696e+09,1456.22,4235.97
"y0_r237_c1.ome.tif",0,36,1.15118e+06,1.09785,3.60194
"y5_r431_c0.ome.tif",0,87,1.44155e+06,1.37477,3.9437
"y4_r1996_c0.ome.tif",0,10957,1.5317e+08,146.074,476.231
"y9_r2458_c1.ome.tif",0,58514,1.11428e+09,1062.66,3087.68
"y0_r156_c1.ome.tif",0,21,76295,0.0727606,0.82839
"y4_r2250_c0.ome.tif",0,6458,1.55944e+08,148.72,436.015
"y9_r2377_c1.ome.tif",0,64433,6.94226e+08,662.065,2201.29
"y1_r821_c1.ome.tif",0,46445,2.12911e+07,20.3048,251.234
"y0_r318_c1.ome.tif",0,13,12828,0.0122337,0.17869
"y1_r1019_c1.ome.tif",0,23021,9.34921e+07,89.161,622.442
"y6_r698_c0.ome.tif",0,62,644393,0.614541,2.96288
"y9_r2539_c1.ome.tif",0,49628,7.55496e+08,720.498,2371.85
"y1_r1172_c1.ome.tif",0,18083,5.083e+08,484.752,1159.58
"y4_r2042_c1.ome.tif",0,3,35623,0.0339727,0.235809
"y0_r283_c0.ome.tif",0,32,163474,0.155901,0.936597
"y8_r1388_c1.ome.tif",0,26664,1.66339e+09,1586.33,3201.76
"y4_r1869_c1.ome.tif",0,65526,9.70111e+08,925.17,3497.89
"y0_r94_c0.ome.tif",0,18,220178,0.209978,0.729835
"y4_r2204_c1.ome.tif",0,3,60718,0.0579052,0.307172
"y4_r2016_c0.ome.tif",0,7069,1.49843e+08,142.902,426.381
"y1_r1146_c0.ome.tif",0,2121,5.57228e+07,53.1414,121.694
"y4_r1788_c1.ome.tif",0,3,90862,0.0866528,0.367297
"y1_r1253_c1.ome.tif",0,25849,6.47083e+08,617.106,1919.48
"y4_r2123_c1.ome.tif",0,65533,1.08371e+09,1033.51,4575.22
"y0_r364_c0.ome.tif",0,2014,9.05496e+06,8.63548,35.337
"y1_r1065_c0.ome.tif",0,30434,4.55992e+08,434.867,1623.23
"y1_r1091_c1.ome.tif",0,23844,5.55253e+08,529.53,1703.32
"y2_r1640_c0.ome.tif",0,13,673335,0.642142,1.56462
"y8_r1469_c1.ome.tif",0,35874,1.6724e+09,1594.92,3308.1
"y6_r700_c0.ome.tif",0,49,546498,0.521181,2.41397
"y1_r1227_c0.ome.tif",0,463,2.40486e+07,22.9345,46.3022
"y6_r787_c1.ome.tif",0,23,187485,0.1788,0.805656
"y8_r1497_c0.ome.tif",0,40920,3.43599e+09,3276.81,6931.99
"y6_r599_c0.ome.tif",0,37,446800,0.426102,2.2393
"y4_r1978_c0.ome.tif",0,8986,8.75536e+07,83.4976,396.812
"y0_r219_c1.ome.tif",0,26,1.46117e+06,1.39348,3.80614
"y5_r413_c0.ome.tif",0,144,2.15281e+06,2.05308,7.84717
"y4_r2151_c0.ome.tif",0,8639,9.95933e+07,94.9796,377.18
"y8_r1578_c0.ome.tif",0,28345,2.53965e+09,2422,4932.75
"y4_r2070_c0.ome.tif",0,6554,1.23038e+08,117.338,402.394
"y1_r803_c1.ome.tif",0,48665,1.5677e+08,149.508,1062.59
"y4_r2232_c0.ome.tif",0,13720,1.7558e+08,167.446,578.65
"y0_r138_c1.ome.tif",0,24,1.44247e+06,1.37564,3.82009
"y9_r2359_c1.ome.tif",0,42739,6.02467e+08,574.557,1765.08
"y4_r1897_c0.ome.tif",0,7494,9.69835e+07,92.4907,376.708
"y0_r76_c0.ome.tif",0,46,1.07265e+06,1.02296,3.16179
"y6_r601_c0.ome.tif",0,27,245955,0.234561,1.40378
"y1_r930_c0.ome.tif",0,45865,1.51749e+09,1447.19,3588.72
"y1_r1128_c0.ome.tif",0,3881,8.96848e+07,85.5301,189.797
"y0_r291_c1.ome.tif",0,7,18063,0.0172262,0.137122
"y4_r1689_c1.ome.tif",0,65,1.05563e+06,1.00673,3.00635
"y9_r2486_c0.ome.tif",0,65535,3.85485e+09,3676.27,9173.54
"y4_r2024_c1.ome.tif",0,3,67322,0.0642033,0.298288
"y1_r1154_c1.ome.tif",0,17728,3.94731e+08,376.445,994.935
"y0_r265_c0.ome.tif",0,40,1.82612e+06,1.74153,4.35383
"y1_r1209_c0.ome.tif",0,1844,9.4469e+07,90.0926,204.279
"y0_r372_c1.ome.tif",0,576,3.38671e+06,3.22982,14.4405
"y0_r184_c0.ome.tif",0,31,825327,0.787093,2.58716
"y1_r1073_c1.ome.tif",0,21064,4.57175e+08,435.996,1401.44
"y2_r1622_c0.ome.tif",0,10,676209,0.644883,1.42702
"y9_r2567_c0.ome.tif",0,65535,2.93763e+09,2801.54,7677.37
"y8_r1289_c1.ome.tif",0,33468,1.40967e+09,1344.36,2946.45
"y1_r1047_c0.ome.tif",0,13969,2.20416e+08,210.205,703.449
"y4_r2105_c1.ome.tif",0,3,82530,0.0787067,0.345104
"y1_r1235_c1.ome.tif",0,21499,6.41196e+08,611.492,1616.01
"y6_r520_c0.ome.tif",0,36,555201,0.529481,2.30466
"y0_r346_c0.ome.tif",0,62,750841,0.716058,2.87994
"y0_r255_c1.ome.tif",0,24,2.13634e+06,2.03737,4.50644
"y9_r2476_c1.ome.tif",0,60648,8.03662e+08,766.432,2422.13
"y9_r2288_c0.ome.tif",0,65535,2.60785e+09,2487.04,6923.24
"y1_r1118_c1.ome.tif",0,25241,5.14211e+08,490.39,1740.72
"y0_r229_c0.ome.tif",0,27,814203,0.776484,1.94933
"y1_r920_c1.ome.tif",0,32969,1.71497e+08,163.553,929.995
"y0_r66_c1.ome.tif",0,39,974595,0.929446,3.15864
"y8_r1301_c0.ome.tif",0,46030,2.39984e+09,2288.67,5626.97
"y6_r797_c0.ome.tif",0,52,276982,0.264151,1.60927
"y0_r148_c0.ome.tif",0,36,1.5633e+06,1.49088,3.52106
"y1_r1037_c1.ome.tif",0,25629,3.89231e+07,37.1199,307.016
"y4_r1701_c0.ome.tif",0,10590,2.09418e+08,199.716,671.08
"y0_r336_c1.ome.tif",0,52,357199,0.340652,1.51454
"y6_r510_c1.ome.tif",0,14,221848,0.211571,0.751894
"y9_r2557_c1.ome.tif",0,63396,7.17742e+08,684.492,2530.17
"y9_r2369_c0.ome.tif",0,58271,2.15014e+09,2050.53,6088.29
"y1_r813_c0.ome.tif",0,54898,7.84948e+08,748.585,2373.76
"y9_r2395_c1.ome.tif",0,64834,1.18524e+09,1130.33,3658.77
"y0_r174_c1.ome.tif",0,30,1.4884e+06,1.41944,4.08951
"y2_r1612_c1.ome.tif",0,17,525120,0.500793,1.49271
"y4_r1887_c1.ome.tif",0,57187,6.36465e+08,606.981,2491.59
"y4_r1699_c0.ome.tif",0,5855,1.27774e+08,121.855,386.06
"y1_r1164_c0.ome.tif",0,1545,7.15828e+07,68.2667,150.208
"y4_r2034_c0.ome.tif",0,10783,1.96551e+08,187.445,609.834
"y4_r2222_c1.ome.tif",0,3,70715,0.0674391,0.345927
"y1_r999_c1.ome.tif",0,45752,2.3642e+08,225.468,1333.89
"y4_r2060_c1.ome.tif",0,2,38099,0.036334,0.211562
"y1_r1190_c1.ome.tif",0,25236,5.60356e+08,534.397,1682.49
"y8_r1568_c1.ome.tif",0,18038,1.09634e+09,1045.55,2154.31
"y6_r589_c1.ome.tif",0,23,242690,0.231447,1.02535
"y8_r1299_c0.ome.tif",0,30285,2.55604e+09,2437.63,4943.4
"y4_r1968_c1.ome.tif",0,3,55408,0.0528412,0.289663
"y8_r1487_c1.ome.tif",0,26917,1.2684e+09,1209.64,2465.09
"y5_r403_c1.ome.tif",0,24,216021,0.206014,0.816252
"y1_r1245_c0.ome.tif",0,1505,7.40708e+07,70.6394,154.226
"y4_r2115_c0.ome.tif",0,10297,1.03078e+08,98.3031,480.081
"y1_r1083_c0.ome.tif",0,3334,4.40124e+07,41.9735,172.244
"y0_r382_c0.ome.tif",0,203,770035,0.734363,3.14465
"y4_r2141_c1.ome.tif",0,3,118487,0.112998,0.43485
"y0_r129_c1.ome.tif",0,32,141158,0.134619,1.06351
"y4_r2223_c0.ome.tif",0,5769,8.00917e+07,76.3814,327.767
"y6_r697_c1.ome.tif",0,13,78327,0.0746984,0.428218
"y4_r1888_c0.ome.tif",0,12309,1.70409e+08,162.515,556.876
"y8_r1569_c0.ome.tif",0,51158,2.39429e+09,2283.38,5373.95
"y1_r1191_c0.ome.tif",0,1270,8.05627e+07,76.8305,152.562
"y4_r2061_c0.ome.tif",0,10138,1.09172e+08,104.114,464.874
"y5_r404_c0.ome.tif",0,59,728106,0.694376,2.18108
